223,I251,I255,I219
223,T401,T406
223,E149,I10,I499
223,C679,N390
223,I272,I48
223,I709,K550
223,I500,I709
222,I10,C679
222,J969,I10
222,F03,R628,R688
222,C349,K729
222,K632,A419
222,I119,J189
222,K566,K631
222,I516,R628
222,N185,R570
222,D649,D469
222,I516,I499
222,I119,R628
222,C61,I10
222,K593,A419
222,I251,N189,N179
222,T405,T406
222,T430,X44,T402
222,I119,I251,I219
222,F03,I519
222,S065,W19,S099
221,E785,I259
221,R99,J189,I469
221,T405,T402
221,K746,R18
221,R99,R090
221,R628,C80
221,I251,I500,R090
221,I500,I739
221,F102,J969
221,E149,I709,I469
221,X45,T519,T401
221,J969,R068,I469
221,I250,I248
221,T424,Y14
221,C80,C719
220,T179,W80
220,J841,J969,I469
220,I10,W80
220,D649,I509
220,F329,I469
220,I694,I219
220,N179,J189,J969
220,I10,I251,I429
220,J449,J969,R092
220,K769,J189
220,K559,A419,R688
220,R58,D649
220,B182,K746,A419
220,I64,R402
220,C349,A419,I469
220,I64,J189,I469
220,X99,S119
220,Y433,D70
219,I609,J969
219,J690,J961,J960
219,C259,I269
219,G309,G309
219,T099,V092
219,I499,I64
219,E872,I499
219,J958,A419
219,I500,I279
219,T141,X95
219,I269,R570
219,J969,A419,J189
219,C793,C349,J969
219,G809,J690
218,I10,E119,N185
218,T424,T430
218,R198,I469
218,K579,K922
218,Y830,T864
218,I250,N19
218,A419,J81
218,I10,N189,I251
218,T401,X45,T510
218,K720,A419
218,I272,I219
218,C786,C80
218,I119,I10
218,A419,J80,J969
218,K631,K659,A419
218,C719,C793
217,C80,C55
217,I272,A419
217,N390,A419,N179
217,I119,I251,I469
217,X45,T510,T424
217,I500,T179
217,I99,I64
217,X95,S017
217,C349,N19
217,J449,R91
217,I64,J189,A419
217,F03,R628,E86
217,X41,T432
217,T430,T509
217,D689,I619
217,J449,J152
217,T403,T402
216,Y831,I469
216,T405,X45
216,V435,T149
216,T099,S097
216,J449,C349,R092
216,Y839,A419
216,I709,R53
216,G309,W80,J690
216,I10,J189,I469
216,Y434,A419
215,I259,R092
215,G309,I509
215,G301,R628
215,K566,W80,T179
215,J939,I469
215,R048,I469
215,I119,I312
215,W34,S019
215,I469,I10
215,I709,J690
215,J189,J80,J960
215,J151,J969
215,I469,I509
215,R13,J690,R092
215,I10,G934
215,C20,J969
215,I469,I959
215,W10,S065
214,W70,T751
214,G931,J969,I469
214,E875,N19
214,R13,T179,J969
214,A419,W80,T179
214,I250,I429
214,G809,I469
214,F171,J189
214,N390,J189,I469
214,R634,R628
214,T426,T432
214,E872,I959
214,K659,K631
214,K703,R688
214,I350,N179
214,I64,I639
214,I500,I516
214,R000,J969
213,T424,X44,T405
213,I99,F03
213,G419,G931
213,R688,E872
213,G419,I469
213,C786,C189
213,E149,I48,I500
213,I251,I350,I469
213,I251,I258,I500
213,D649,I64
213,I694,I64
213,F069,I469
213,G935,I619
213,E46,J690
213,I10,R64
213,I499,A419
213,J152,I469
213,I10,I500,R628
213,X45,T510,X44,T509
213,M069,J841
213,F03,I269
213,I500,I518
213,X45,X42,T406
213,I429,I499,I469
212,J449,I516
212,I48,C80
212,I251,E785
212,I251,T179
212,C221,A419
212,D899,A419
212,E162,I469
212,A419,N179,J960
212,I48,I709
212,J449,J441,I469
212,C349,R092,I469
212,I698,J969
212,I251,I472,I469
212,K659,R688
212,W19,S069
211,A419,E872,I469
211,J449,D649
211,I48,I499,I469
211,C782,J960
211,C900,N185
211,I10,I509,I469
211,N185,I739
211,I619,J960
211,N319,N390
211,J449,I272,I500
211,I250,I259
211,R99,R579
211,N189,I500,J969
211,T818,I469
211,C900,R092
211,B182,K703
211,J42,J449
211,E039,I48
210,I129,N189
210,J449,R13
210,I10,N179,I469
210,W18,S729
210,F102,K767
210,T401,T402
210,I258,I219
210,I251,R628,I469
210,I251,W80
210,C189,I269
210,C80,I500
210,J961,I500
210,I519,J449
210,G309,I251,I469
210,X44,J969
210,A047,N390
210,N179,C80
209,R068,R092
209,I48,J841
209,N390,J449
209,C229,R092
209,C64,J189
209,J449,J189,J961
209,I051,I500
209,M199,R628
209,N189,I48,I500
209,I38,I64
209,N185,J189,A419
209,I516,J969
209,I694,T179
209,I10,T179
209,I251,I442
209,I10,N19,I500
209,G309,J189,J969
209,I519,I251
209,I469,I269
209,J984,I499
209,J969,C509
208,I251,J90
208,I350,I64
208,T519,T406
208,E872,I219
208,D65,R688
208,I251,J449,R092
208,I251,N189,I500
208,R99,K769
208,S318,S219
208,E109,N189
208,N189,I250
208,K579,I469
208,C795,C793,C509
208,K746,F102
208,R13,W80,T179,J969
208,A419,A499
208,R64,E86
208,A419,E889
208,N179,K769
208,I500,A419,J189
208,E86,E870
208,A419,I490
207,I10,I516,I469
207,G309,J690,I469
207,J449,J180
207,J189,A419,J80
207,E149,C189
207,I119,N189
207,C169,R092
207,I48,J961
207,I500,N19,I469
207,C787,C679
207,T179,J690
207,G309,G219
207,J841,J849
207,K802,K859
206,V234,S099
206,I10,R628,I469
206,F101,K767
206,Y09,T149
206,C679,R628
206,I10,J984
206,R628,N185
206,J449,C509
206,G20,J960
206,I469,R628
206,K922,J449
206,T179,W80,T179
206,I251,F03,I469
206,E872,R092
206,V892,S199
206,S720,A419
206,I38,I219
206,E668,I119
206,I48,J90
206,T426,X64
206,I259,I219,I469
205,J189,N179,A419
205,X45,T519,T402
205,K729,J690
205,K922,T179
205,K767,K746
205,G20,J690,J969
205,J449,C679
205,J690,R068
205,I48,F019
205,C259,K922
205,S019,S068
205,I469,N19
205,E149,J189,A419
205,T751,G931
205,W19,S066
205,I499,I429
205,E149,I10,J449
205,X80,S099
205,E119,N390
205,A419,I469,G931
205,N19,C80
205,I64,C349
205,A419,I10
204,C920,R688
204,N185,R579
204,X00,T300
204,Y831,T827
204,I251,I629
204,M199,I251
204,N179,J969,I469
204,N19,I255
204,D70,I469
204,M819,R628
204,T149,S069
203,J439,A419
203,K746,J690
203,M349,I272
203,K746,J449
203,R570,I500
203,T402,X45,T519
203,J189,I500,J960
203,I38,I499
203,F179,C349,J969
203,I500,W80,T179
203,N189,I350
203,G318,R628
203,E119,J690
203,C793,C189
203,C349,R64
203,J189,A419,I219
203,M009,A419
203,T519,X44,T509
203,C259,R628
203,M199,I469
203,T432,T424,T402
203,R64,J969
203,G309,N189
202,J459,J960
202,I219,K922
202,I10,I64,R628
202,I469,N179
202,C780,C795,C509
202,E119,R688
202,T487,T487
202,C782,I469
202,C220,A419
202,K922,R628
202,R628,N189
202,F179,I500
202,I10,E668
202,J449,J969,R090
202,J189,I458
202,R54,I499
202,C80,K922
202,N19,D649
202,N179,J969,A419
202,D619,J969
202,E149,D649
202,R000,I48,I469
202,I350,I251,I469
202,J449,C795
202,I509,R628
201,I251,R13
201,E149,R579
201,I10,J189,J969
201,I10,I255,I500
201,I10,I694,I469
201,J449,A047
201,I709,I119
201,T403,T405
201,I709,R570
201,C349,R579
201,I060,I500
201,Y15,T519
201,C787,J189
201,I350,I251,I500
201,I10,I350,I500
201,I10,A419,I469
201,S099,I469
201,E785,I739
200,K922,I499
200,X44,T509,G931
200,J449,G473
200,F03,C61
200,X45,T519,X44,T509
200,I959,N19
200,E149,E149
200,C920,D70
200,W20,S099
200,D649,C189
200,G309,F019
200,I64,R628,I469
200,C780,C499
200,C780,R688
199,E149,I10,F03
199,I10,C787
199,I10,I251,R628
199,J449,E872
199,C80,I219
199,J189,R064
199,I251,I500,N179
199,I500,R628,I469
199,I48,I500,I219
199,I48,I259
199,K729,I500
199,E109,N19
199,I251,I10,E149
199,T404,T424
199,I219,I469,I490
199,E785,I251,I499
199,I48,D649
199,I698,J690
199,X93,T019
199,F03,R568
198,J189,I429
198,J90,J189,J969
198,R58,J969
198,K859,K802
198,R54,E86
198,J690,A419,J960
198,I251,C259
198,I251,G931,I469
198,C80,J690
198,E46,G309
198,I516,R092
198,I48,R579
198,K219,I10
198,G931,I490
198,C80,C349,R092
198,I258,I255
198,R570,I251
197,I500,E86
197,T450,T509
197,C61,I219
197,T401,T401
197,C959,J969
197,K562,A419
197,T424,X44,T404
197,K729,R579
197,I10,J449,I219
197,J449,C349,J960
197,G309,F03,R628
197,J969,I48
197,M819,F03
197,W18,S066
197,W80,J189,J969
197,E669,E119
196,I694,W80,T179
196,R570,G931
196,I259,I251
196,I269,I499
196,R092,A419
196,J958,I469
196,I678,R688,I469
196,E669,I269
196,S069,X74
196,J984,R090
196,F03,E870
196,N179,J960,I469
196,F03,R630,E86
196,I739,M869
196,J189,A415
196,I472,I219
196,C795,R092
196,I519,R628
196,R33,N390
195,J984,J961
195,R99,I469,G931
195,C780,A419
195,C80,C539
195,T432,X45
195,I10,W80,T179
195,J189,R579,A419
195,J690,R13
195,J449,C793,C349
195,J90,J449
195,A419,R579,I469
195,T424,T432,X44
195,C349,J984
195,C798,R092
195,I248,I469
195,I269,I458
195,J439,I219
195,I251,N19,I469
195,T179,J189,J969
195,E785,I10,F03
194,R53,E46
194,T487,X64
194,I255,I251,I469
194,I709,I713
194,I709,R579
194,K831,A419
194,T404,X42
194,X72,S015
194,Y34,S099
194,C61,F03
194,C80,C189,I469
194,F019,R64
194,I10,J459
194,E149,I251,I255
194,K566,N179
194,C910,A419
194,P073,P291
194,E119,I694
194,T450,T432
194,E119,I219,I469
193,J841,J449,J969
193,J984,I519
193,S368,T149
193,T432,T404
193,F03,J449,I469
193,R579,J189
193,W19,T07
193,G318,J690
193,R688,I509
193,I10,E149,I251,I219
193,F179,J449,R092
193,E668,E119
193,I499,J189
193,A419,N19,I469
193,C459,J969
193,G934,N19
193,R54,I509
193,I48,I500,J960
193,C679,J189
192,R58,R578
192,I250,N185
192,E149,I251,I461
192,I629,J960
192,I10,N289
192,E149,E785,I251
192,I259,I48
192,J449,I490
192,F101,J969
192,K746,G934
192,T436,X44,T509
192,N189,C349
192,E149,E785,I10
192,E149,I350
192,I219,J189,A419
192,D649,R688
192,I38,R688
192,I48,J189,A419
192,K922,W80
192,I219,I519
192,E149,K922
192,L899,A419,I469
192,R13,R688
192,I48,I38
191,I10,G473
191,C189,I500
191,E668,J960
191,X44,T519
191,I10,J449,J189
191,N390,R688,A419
191,I251,I10,F03
191,F03,C509
191,A410,I469
191,G309,E149
191,C159,K922
191,Y831,T826
191,J841,J984
191,E149,I10,I251,I219
191,N19,G931
191,T406,X42
191,I119,I250,I219
191,B182,K729,I469
191,S065,I469
191,E149,K729
191,M819,I10
191,K559,J960
191,T487,X64,T487
190,G309,N390,A419
190,I251,I259,I469
190,C439,R092
190,Y830,T861
190,F03,R99
190,I251,W80,T179
190,R13,I500
190,I634,I64
190,J969,J189,I469
190,T432,T510
190,Y832,I469
190,I251,I279
190,C349,J80
190,T391,T402
189,R568,J960
189,C509,C798
189,J984,I251
189,E119,N189,N179
189,I500,J80
189,S318,X95
189,V485,T07
189,I255,I48
189,C795,C780,C787
189,C780,C787,C509
189,T404,X44,T509
189,K550,R688
189,I64,N185
189,W80,T179,J189,J969
189,G936,I64
189,I251,I429,I499
189,J80,R092
189,I709,I248
189,F179,E785
189,N19,R34
189,E872,E875
189,I272,I429
189,T436,T402
189,C349,D70
189,I709,E149
189,I10,I251,J189
189,N179,J189,I469
189,I500,I420
189,D649,I499
189,F03,T179,J969
189,I64,I10,I469
189,I48,I64,J690
188,F019,R092
188,S720,J690
188,A419,N288
188,V274,S099
188,M259,Y831
188,C782,C509
188,I48,I516
188,J969,J81
188,G935,J969
188,I350,N19
188,T406,T405
188,X44,X45,T519
188,T58,X67
188,I620,J969
188,X44,T509,R092
188,J449,R64
188,A415,R688
188,G473,R092
188,C439,C439
187,N189,J961
187,X45,T403
187,C349,K922
187,I500,C189
187,R688,J80
187,F179,J449,C349
187,C349,J449,I469
187,R628,J969,I469
187,C55,J969
187,I259,I490
187,F171,R092
187,I709,I519
187,R64,J189
187,E785,I10,I48
187,I509,R090
187,I10,R068
187,R13,R090
187,L039,I469
186,C859,J960
186,N189,K922
186,C349,J90,J969
186,R628,R630
186,A419,R53
186,R688,N179
186,J61,J449
186,I350,Y831
186,C509,J449
186,G20,G219
186,J189,J439
186,N19,I251,I500
186,R53,N19
186,I10,I678
186,K746,K769,I469
186,S065,S029
186,L899,N390
186,F011,R628
186,T402,T424,T509
186,N289,E149
185,I469,F03
185,E878,E86
185,N139,N179
185,R99,A419,J969
185,I251,C679
185,I10,I64,J189
185,I219,I518
185,B182,R092
185,I251,I490,G931
185,J690,A419,R688
185,E785,N189
185,L899,R628
185,I219,R092,I469
185,I350,R688
185,S119,X95
185,R13,T179,J189
185,K721,K720
185,B169,K729
185,J154,A419
185,C56,R688
185,C794,C349
185,F101,K746,K922
185,X74,S018
185,A419,J969,J189
185,R99,J449
184,B948,I469
184,E870,I469
184,C950,I469
184,I959,I499
184,I495,I500
184,M069,R628
184,R13,W80,J189
184,K659,J969
184,E872,R570
184,F179,C80
184,I10,I709,I251
184,E149,I10,I250
184,R628,E86,I469
184,I509,I64
184,I350,I255
184,E43,J969
184,K746,A419,I469
184,E669,R068
184,R13,G20
184,Y442,K922
184,I500,N185,I469
184,I739,I251,I219
184,J80,R090
184,A490,J969
183,N185,E877
183,I509,J961
183,F03,I48,I500
183,N189,J449,I500
183,I500,C61
183,G931,R688
183,I250,A419
183,S368,S099
183,D469,C950
183,X45,T519,T406
183,N185,K922
183,I251,I500,R688
183,C787,C780,C509
183,I219,J189,J969
183,I490,I499
183,E43,J189
183,I251,I319
183,N179,N19
183,E43,I469
183,N179,I255
183,T58,X67,T58
183,R13,W80,T179,J189
183,F019,E86
183,I250,I219,I219
183,G20,F03,I469
182,A047,K593
182,F03,I516
182,C786,C56
182,R18,J969
182,K566,A419,I469
182,J869,J189
182,F03,W80,T179,J969
182,T510,X42,T402
182,E86,I219
182,N179,K566
182,K746,K922,I469
182,N185,E875,I469
182,Y834,T818
182,I10,G936
182,E149,N185,A419
182,C80,I64
182,I250,I219,I499
182,T424,T519
182,K318,A419
182,C786,C780
182,J849,J961
182,C140,I469
182,C349,R570
182,R99,D649
182,N189,E872
182,I48,J189,I469
182,R470,I64
182,J439,R090
182,N19,R53
182,I269,J969,I469
181,J441,J449,R092
181,T402,T406
181,T450,X44,T402
181,I64,A419,I469
181,I517,I219
181,L899,F03
181,I64,J690,J960
181,X45,T510,X42,T402
181,I709,G309
181,Y15,T510
181,E149,J449,I251
181,J690,N390
181,J150,A419
181,J989,I519
181,I219,A419,I469
181,J189,G934
181,E149,C61
181,F03,F059
181,E141,A419
181,J449,J969,A419
181,I251,I500,N19
181,K720,I469
181,J449,J849
181,C80,C795
181,J189,J80,I469
180,F03,E86,N179
180,B24,R688
180,N390,I251
180,W11,S099
180,R090,R688
180,V294,S099
180,F179,J449,J960
180,I10,J90
180,E877,I469
180,C793,J189
180,I679,F019
180,I10,I119,I500
180,E669,I119
180,N183,I500
180,I255,N19
180,K750,A419
180,F03,I10,I64
180,T402,X42,T401
180,J449,J189,J961,J960
180,N185,I251,I219
180,E149,I10,N189
180,A419,N189
180,S065,W18
179,I10,E119,I64
179,Y832,T827,A419
179,C80,R53
179,T509,X45
179,E119,I500,I251
179,I340,I509
179,C61,J960
179,I250,I251,I469
179,T099,V092,S099
179,W80,J969,I469
179,C787,C56
179,K746,R628
179,I429,E149
179,I269,I64
179,K922,G931
179,C029,I469
179,T424,X44,T406
179,C349,E86
179,J459,G931
179,E149,C509
179,J81,A419
179,D469,I500
179,R13,N19
179,B99,I469
179,C797,C793
179,L899,J189
179,G936,J969
179,C851,I469
178,R02,A419,I469
178,R579,E872
178,C189,I251
178,V284,S099
178,J181,J960
178,R090,J690
178,G809,J969
178,I119,I518
178,I472,G931
178,L899,J969
178,C80,E835
178,K922,W80,T179
178,N185,A499
178,N189,K746
178,D649,C61
178,E785,I516
178,E039,G309
178,J441,J449,I500
178,K219,J690
178,R630,R53
178,I48,I219,I469
178,X42,T402,T510
178,J441,J449,J961
177,E780,I500
177,X93,S219
177,V475,T149
177,I99,I251
177,W80,T178
177,A419,J690,J960
177,R000,J189
177,I251,I258,I469
177,N179,E889
177,E149,I99
177,A419,I429
177,F102,I859
177,G934,R092
177,N390,N189
177,I269,R579
177,I10,R092,I469
177,B182,K746,K767
177,J969,K746
177,J969,I490
177,I251,J449,J960
176,D649,I959
176,T149,S199,S099
176,I251,E86
176,E785,I10,J449
176,V499,S099
176,I672,I469
176,I219,I259
176,N185,K746
176,N200,N390
176,G934,I64
176,A047,A090
176,A419,K550
176,R628,E878
176,F03,C80
176,J449,J841,J969
176,A419,C189
176,C795,C439
176,C509,N179
176,I802,I500
176,X42,T402,X45,T510
176,E669,E785
176,F03,I48,I469
176,E669,I10,I469
175,T402,T430
175,I10,G309,I469
175,I10,I500,J960
175,N390,J189,J969
175,J969,I469,G931
175,N179,I429
175,I250,I619
175,N185,K769
175,N185,E872
175,A419,K769
175,C920,R092
175,T179,J969,I469
175,B169,C220
175,N179,I10
175,T405,X42,T406
175,C80,J189,J969
175,Q249,I469
175,T402,X44,T403
175,Y846,T835
175,I10,R060
175,A419,I38
175,K559,K659
175,I500,C509
175,F102,R688
175,F109,B182
175,F03,J449,J969
175,N179,R090
174,J439,J449,I469
174,T424,T435
174,X41,T510
174,R068,J961
174,I499,J960
174,C509,I10
174,K767,K769
174,I10,C780
174,T428,X44,T402
174,R198,K659
174,I10,I698,I64
174,A419,J961,J960
174,I713,R58
174,F172,J969
174,C509,F03
174,E149,R99
174,R579,G931
174,I500,R64
174,T402,X44,T405
174,F101,K703
174,I10,I48,J449
174,I500,J690,J969
174,R99,R568
174,G409,R568
174,I251,I469,I219
174,I490,R570
174,I10,C793
174,J189,I469,G931
174,I10,C795
174,I500,R688,I469
174,I258,I499
173,E785,I10,I499
173,J189,A419,R579
173,N189,I739
173,J969,I429
173,N185,N390
173,I059,Y831
173,F03,J690,R092
173,R13,I10
173,M628,I469
173,E149,I500,J449
173,I500,R570,I469
173,I509,N189
173,R18,K729
173,G473,J961
173,C20,C189
173,I499,I251,I469
173,J939,J189
173,I269,I251
173,E785,E119,I10
173,N390,I48
173,I340,I251
173,I48,J449,J189
173,I679,J189
173,C509,I251
173,E142,N19
173,N289,I10
173,V299,T149
172,R54,N19
172,J841,I251
172,G122,J960
172,I10,C64
172,R99,J969,I469
172,R688,R090
172,N19,N185
172,P010,P073
172,C189,D649
172,I219,N390
172,T519,T405
172,I99,I219
172,I251,I48,I219
172,G935,I64
172,C781,C349
172,R64,R092
172,R068,I500
172,I10,I64,I619
172,I251,J984,I509
172,F03,C189
172,E785,E119,I219
172,K729,E872
172,E872,N19
172,R53,I499
172,D649,G309
172,N189,A419,I469
172,D469,R092
172,E149,N19,I500
172,C786,I469
172,R64,F03
172,R628,D649
172,C795,C349,I469
172,B948,J960
172,F179,R090
172,E039,J449
172,T149,J969
172,P021,P072
172,K767,N19
172,C780,C787,C80
172,C787,J960
172,R688,A419,J969
172,E149,I251,I219,I469
172,I694,J960
171,J969,G934
171,R064,I469
171,I48,G931
171,G309,J189,I469
171,I10,F179
171,I64,K922
171,F03,R13,T179
171,R568,T179
171,K746,I251
171,J961,J969
171,I609,I629
171,J459,I500
171,I679,R13
171,K767,J969
171,I10,E46
171,Y849,T819
171,J449,A419,J960
171,F101,K746,K769
170,A419,J189,R092
170,Y830,T860
170,I119,I639
170,J449,R628,I469
170,B182,N19
170,G309,R13,J189
170,J849,J449
170,N390,A499,A419
170,X41,X45,T510
170,S297,S097
170,I500,J969,R068
170,F03,E889
170,T436,T401
170,P072,P269
170,N390,G934
170,I719,I469
170,I500,A419,J969
170,J969,N19,A419
170,E669,I10,I219
170,R092,I500
170,X74,S062
170,G809,J189
170,T428,T424
170,N19,E878
170,I500,N390,A419
169,C797,C795
169,X45,X44,T402
169,C259,J960
169,I514,I499
169,E149,I698
169,I607,I609
169,V234,T149
169,I259,I10
169,C833,I469
169,I64,R579
169,N189,I251,I219
169,I500,J90,J969
169,R092,J449
169,R568,W80
169,I059,I469
169,T510,X64
169,D649,R090
169,N179,F03
169,C221,K729
169,N179,R688,A419
169,I251,I10,J449
169,B182,F101
169,T424,T401,X44
168,V274,T07
168,D689,K729
168,R54,I48
168,I516,F03
168,F03,R060
168,I48,K550
168,W73,T751
168,N185,I48
168,B182,C220,K729
168,R000,J960
168,I615,I619
168,C795,C779
168,Y442,R58
168,C679,R688
168,I10,E149,R092
168,I500,R99
168,R99,J159
168,N189,N288
168,B24,C859
168,W19,S328
168,E780,I64
167,C73,I469
167,J189,J969,R092
167,T430,X64
167,C959,J189
167,J441,J449,J961,J960
167,G309,R090
167,T519,X42,T406
167,M069,J449
167,X45,T519,X42,T406
167,F03,R13,I469
167,I959,E872
167,J189,N179,I469
167,N179,G934
167,K709,I469
167,I259,I499,I469
167,G710,J969
167,C349,R688,I469
167,I48,I490
167,I38,I119
167,I10,I472
167,T433,X44
167,F171,J960
167,T430,T402,X44
167,A419,K859
167,N185,I490
167,S065,W18,S099
167,X42,I469
167,C80,C220
166,W13,S099
166,R58,R571
166,I251,K729
166,I48,A419,I469
166,N390,R53
166,B182,J189
166,I64,W80,J969
166,R688,N19
166,R570,R092
166,I500,I48,I251
166,F03,I64,I469
166,E835,I469
166,D689,R688
166,B948,N189
166,V436,T07
166,I251,R570,I219
166,C795,C787,C793
166,D649,R53
166,E039,E149
166,M628,A419
166,I509,I10
166,F171,J449,I469
166,T598,T300
166,F329,S019
166,J111,J189
166,E876,I469
166,S368,T099,S099
166,E889,I499
166,S099,S129
166,I694,N390
166,R000,A419
166,I119,I319
166,J969,J80
166,I10,I48,I499
166,J441,A419
166,I251,C509
166,I469,I458,G931
166,R579,A419,I469
166,A047,N19
166,X00,T599
166,I10,I259,I500
166,I500,R090,I469
165,I64,R13,J189
165,C349,J189,R092
165,C349,J449,J189
165,C795,C159
165,N189,J189,A419
165,K703,C220
165,I340,I219
165,K650,R688
165,Y848,T827
165,I739,A419,I469
165,R000,I48,J969
165,I802,J189
165,K746,I219
165,T510,T424,X44
165,J189,J960,R090
165,I219,I249
165,W80,J189,A419
165,N139,N390
165,N139,A419
165,I509,I499,I469
165,P072,P523
165,R688,R688
165,I679,R092
165,J449,E149,I469
165,T426,X44,T402
165,I469,T179
165,J449,J47
164,I469,N185
164,J449,I251,I499
164,T509,J969
164,I48,I749
164,Y350,T019
164,I48,D689
164,S069,X74,S019
164,I38,Y831
164,X41,T430
164,K559,R092
164,I48,R54
164,J449,C259
164,J449,J181
164,C787,C780,C80
164,R99,I251
164,I251,I500,I461
164,I429,N189
164,N179,I269
164,R402,J969
164,F03,R13,W80,T179
164,I251,J960,I469
164,T179,J189,A419
164,C80,I499
164,I469,I429
164,Y12,T401
164,I500,R13
163,W19,S062
163,I739,I499
163,W80,T179,J189,A419
163,C798,C189
163,E162,G931
163,I10,I519,I469
163,T402,X42,T403
163,I10,E149,J969
163,F03,K566
163,I500,R001
163,F03,R628,R53
163,E119,F019
163,R568,R628
163,E149,N189,I251
163,I48,W80
163,C797,C780
163,K659,A419,I469
163,R263,J189
163,I272,R570
163,R568,I219
163,C679,C679
163,I10,E149,I499
163,J449,C159
163,R54,N390
163,R568,I251
163,R042,I469
163,X78,S119
163,N390,A419,A419
163,N19,I350
163,K566,R628
163,C64,R688
163,A419,N179,J969
162,A047,A419,J969
162,I251,I219,R688
162,C80,I251
162,J441,R090
162,W80,J449
162,I272,I499
162,T430,T432
162,V892,T751
162,E149,E86
162,I429,I350
162,C786,C259
162,I500,J189,R092
162,T424,T405,X44
162,I250,N189
162,I10,I129
162,I10,I802
162,I251,E872
162,I698,I694
162,C189,I219
162,C349,G931
162,B24,J960
162,J690,I499
162,I10,I219,I500
162,N390,I10
162,R090,J81
162,T598,T58
162,N19,J189,I469
162,F329,X74
161,T402,X44,T436
161,I255,I64
161,W80,T179,J969,I469
161,A419,R060
161,E149,E875
161,F101,R688
161,T149,S029
161,E149,I10,I461
161,E119,N189,I469
161,E149,I251,I10
161,J969,G931,I469
161,B182,K769,I469
161,X45,T519,T405
161,E785,J969
161,N185,I219,I469
161,C349,A419,J969
161,J988,J969
161,T432,X44,T403
161,I495,I48
161,R64,R53
161,C23,I469
161,X42,T401,X45
161,K746,K760
161,I10,J189,A419
161,R54,I251,I469
161,I10,I48,J969
161,I251,Y831,T828
161,I859,K746
161,R628,W80
161,E149,I959
161,E149,J969,I469
161,N390,G309
161,R068,A419
161,K922,E86
160,T509,T509
160,F019,I251
160,R579,R092
160,K746,B182,K729
160,F03,L899,A419
160,S219,S019
160,E86,J690
160,F171,J439
160,C509,N19
160,N185,I461
160,A419,R688,J969
160,I420,I509
160,E109,E141
160,I119,I429
160,R630,E46
160,R99,I429
160,I429,I469,G931
160,J189,C349,J969
160,W19,S199
160,R636,N179
160,J449,K566
160,T450,T402,X44
160,I251,I509,J969
160,F03,J449,J189
160,C900,I500
160,I739,I250
160,W18,S129
160,D696,D649
160,K922,R570
160,G309,J969,I469
160,J189,J969,R064
160,I519,R688
159,I709,R02
159,I698,I619
159,I251,I48,I499
159,D869,J969
159,G318,I469
159,I500,N19,J969
159,C793,C795,C509
159,W19,R628
159,E149,I251,J449
159,I959,R579
159,J960,I499
159,F069,J969
159,C349,J81
159,I469,E872
159,G473,I499
159,J449,I499,I469
159,E149,I10,R092
159,I319,I469
159,G473,E149
159,A419,A490
159,E669,J960
159,C80,C509,I469
158,W80,T179,J690
158,Y848,J958
158,F059,E86
158,E46,N179
158,I48,I620
158,S399,V892
158,I48,G20
158,D696,A419
158,J449,G20
158,G309,I250
158,X45,T402,X44
158,B182,I859
158,F03,G20,I469
158,J960,N390
158,T424,T404,X44
158,I609,I64
158,E870,A419
158,C80,E86
158,J690,G309
158,K769,N185
158,R55,I469
158,G931,I251
158,I472,I500
158,C459,I469
158,I48,I251,J449
158,I251,I99
158,I500,E872
158,W87,T754
158,K566,C189
158,I251,R090,I469
157,G309,R53,I469
157,I251,I251,I500
157,S720,I219
157,R568,G934
157,K703,J189
157,R628,R090
157,R568,R568
157,I251,I359
157,X65,T510,X64
157,I509,J690
157,I10,E875
157,I250,I119,I500
157,F179,J441
157,J180,A419
157,I251,I255,I472
157,D649,K746
157,I251,N19,I500
157,I739,L97
157,J449,J151
157,E149,I251,J969
157,I10,I219,I499
157,I959,K922
157,D689,R578
157,A047,R092
156,K769,N19
156,I709,K559,A419
156,I251,E109
156,A099,N179
156,R99,I629
156,I698,J189
156,G419,J969
156,C788,C349
156,C541,J969
156,I499,F03
156,J189,J869
156,E889,J690
156,T091,S019
156,T424,X64,T402
156,I251,I500,I48
156,G931,R570
156,I458,J969
156,E109,A419
156,J449,J441,J189
156,G309,R13,E86
156,I739,I10,I469
156,C80,C349,J189
156,I255,I219,I469
156,E149,I709,I219
156,L089,I469
156,K559,N179
156,J159,R092
156,F03,E46,I469
156,I10,I619,J969
156,J189,K746
156,E149,N185,I251
156,E149,E668
156,K746,J80
156,I802,I10
156,I10,I251,I251
156,E149,I251,I509
156,I251,I639
156,J189,J441,J960
155,K255,A419
155,C509,J969,I469
155,J449,R090,J969
155,I518,I251
155,R042,J969
155,I250,G309
155,I251,J441
155,I48,J969,I469
155,I250,I694
155,N179,I500,J969
155,C61,I269
155,R99,B24
155,S099,S019
155,I350,R628
155,J449,J961,J960,I469
155,I671,I619
155,X44,T455
155,R13,E878
155,I500,I694
155,C787,C221
155,J969,I519
155,E86,R090
155,J189,C509
155,I251,I500,A419
155,T141,T149
155,R090,C349
155,J189,K566
155,N19,K769
155,N200,A419
155,N19,G934
155,I500,I469,G931
155,E149,N390,A419
155,J449,I959
155,W18,S069
155,I38,J189
155,I519,Y831
155,F03,A047
154,R688,I959
154,C780,R090
154,J40,J969
154,K630,K579
154,I500,K559
154,C349,R91
154,F03,R636,E86
